timestamp_x,price_solana,market_cap_solana,total_volume_solana,timestamp_H,timestamp_y,price_bitcoin,market_cap_bitcoin,total_volume_bitcoin
2024-02-05 23:00:09.456,94.64694321540435,41296721604.15249,1773697847.492407,2024-02-05 23:00,2024-02-05 23:01:07.249,42455.81689445164,831838009897.1985,19128339021.679794
2024-02-06 00:00:19.005,95.61103513894402,41727362697.026825,1777368941.338186,2024-02-06 00:00,2024-02-06 00:00:29.905,42650.90492714675,836630860392.2917,18561137006.610157
2024-02-06 01:00:07.648,95.67631812910379,41744294118.08819,1746792653.7844458,2024-02-06 01:00,2024-02-06 01:00:47.362,42557.90879609467,834991102324.6317,18355024207.29531
2024-02-06 02:00:17.424,95.72902199815519,41797033984.70516,1812389776.692418,2024-02-06 02:00,2024-02-06 02:00:46.396,42613.990124109696,836975094673.1759,18050231204.84683
2024-02-06 03:00:52.556,96.36979374966606,42076105946.063286,1639913770.4785213,2024-02-06 03:00,2024-02-06 03:00:23.134,42810.60438121465,840727925258.7008,18374250837.419956
2024-02-06 04:00:23.456,95.83124443376877,41758687741.75193,1772724031.5789404,2024-02-06 04:00,2024-02-06 04:00:33.072,42804.8168398037,838313381603.3113,18311333757.1604
2024-02-06 05:00:53.470,95.4806247496987,41651615946.86064,1619563795.0287426,2024-02-06 05:00,2024-02-06 05:00:50.887,42767.55216962504,838405597902.1935,17429606228.287876
2024-02-06 06:00:12.205,95.36933035090026,41569735289.82193,1713250220.209391,2024-02-06 06:00,2024-02-06 06:01:14.639,42737.6877283457,838410990221.9353,18468880869.81277
2024-02-06 07:00:05.897,95.42169676178273,41624139399.82879,1606060298.2507281,2024-02-06 07:00,2024-02-06 07:00:52.657,42721.46967177302,837703244265.241,17863270755.967888
2024-02-06 08:00:13.351,95.7036923583097,41678431035.55707,1639900657.624759,2024-02-06 08:00,2024-02-06 08:00:27.937,42846.80186151075,839089912486.0782,18053012775.454815
2024-02-06 09:00:06.437,96.00326568191991,41881145293.59922,1628448971.5343194,2024-02-06 09:00,2024-02-06 09:01:13.167,43004.27546014842,843736057749.9783,14234660601.562262
2024-02-06 10:00:40.041,96.01853094657494,41897023914.87048,1629806444.1544185,2024-02-06 10:00,2024-02-06 10:00:25.371,42944.448455297264,842748954789.7064,17605028402.39449
2024-02-06 11:00:03.220,93.85501686963406,40962844883.26206,1587304829.5423534,2024-02-06 11:00,2024-02-06 11:00:04.531,42690.289094638356,837530493123.46,16397044469.335468
2024-02-06 12:00:08.824,94.24280805935807,41115315395.61585,1821799776.285415,2024-02-06 12:00,2024-02-06 12:01:03.670,42774.79608632523,839357403462.0521,18640966637.11196
2024-02-06 13:00:11.127,93.88499104477529,40766228798.5764,1877982602.7485588,2024-02-06 13:00,2024-02-06 13:00:26.369,42723.419015041574,837704095132.9803,15495681583.935053
2024-02-06 14:00:42.401,93.75034166043399,40922235801.76364,1858749306.9996667,2024-02-06 14:00,2024-02-06 14:00:32.011,42825.38981509417,840480943266.8787,12890364982.578972
2024-02-06 15:01:01.560,94.22847803088386,41201591925.15737,1883504329.238415,2024-02-06 15:00,2024-02-06 15:00:17.061,42901.7730566995,842877088150.041,16692443258.476572
2024-02-06 16:00:51.375,95.33972331178187,41572531939.4998,1861595660.574143,2024-02-06 16:00,2024-02-06 16:00:20.653,43173.071994471225,846355999016.9019,17869811188.297142
2024-02-06 17:00:44.035,95.24125760869794,41593481190.48165,1717947898.2004232,2024-02-06 17:00,2024-02-06 17:00:30.020,43159.08282498484,846807185227.3116,16317530058.306084
2024-02-06 18:00:45.900,95.57376192657469,41718403649.14481,1708160684.5671115,2024-02-06 18:00,2024-02-06 18:00:49.464,43148.629429965054,847629828242.1439,13182917776.457996
2024-02-06 19:00:22.092,96.32019965211983,41855921993.526535,1701245871.6241581,2024-02-06 19:00,2024-02-06 19:00:48.238,43179.1990451119,845252426678.2781,14667191114.078943
2024-02-06 20:01:08.740,97.46456615119327,42396946863.90741,1795234790.1894107,2024-02-06 20:00,2024-02-06 20:01:12.418,43234.629759800584,847053522171.6895,16830119895.691097
2024-02-06 21:01:16.231,97.32159637086137,42529263080.11888,1920379083.4027088,2024-02-06 21:00,2024-02-06 21:01:30.225,43095.09421577959,845530877577.6023,13279538762.47681
2024-02-06 22:00:54.683,96.96055629020942,42310516501.299095,1895373867.2655694,2024-02-06 22:00,2024-02-06 22:00:44.234,43164.97405180333,847458602634.1013,17319660733.488693
2024-02-06 23:00:07.590,97.31748010526447,42418242118.5165,1923720260.590536,2024-02-06 23:00,2024-02-06 23:01:13.435,43179.44428682067,847199048171.2434,14901315805.40924
2024-02-07 00:01:08.012,96.84619118170498,42268993503.10137,1902832774.6334066,2024-02-07 00:00,2024-02-07 00:01:24.000,43077.87001901176,845393687725.6221,13375372439.016102
2024-02-07 01:01:03.034,96.93775543430691,42286262901.28619,1909470713.719013,2024-02-07 01:00,2024-02-07 01:01:03.357,43074.242640733275,845139513034.0292,8618234396.073578
2024-02-07 02:00:49.649,97.11743032956727,42449340412.52939,1883006265.9906392,2024-02-07 02:00,2024-02-07 02:00:35.569,43032.15128532877,845391357402.7255,17215823518.084618
2024-02-07 03:00:58.408,96.39537852418262,42282643676.37182,1885719677.1866975,2024-02-07 03:00,2024-02-07 03:00:07.940,43042.26931285388,844363011443.5393,17030837795.62879
2024-02-07 04:00:34.203,95.67763334249703,41844399229.16589,1879436880.9998732,2024-02-07 04:00,2024-02-07 04:00:08.793,42758.55528523976,839994038812.7814,17151102039.427551
2024-02-07 05:00:33.789,95.40107840894164,41624478129.763756,1796591841.7960591,2024-02-07 05:00,2024-02-07 05:00:41.111,42893.0986393637,841553699968.985,14334985327.799046
2024-02-07 06:00:54.523,95.91577837327074,41903445397.51208,1799739572.2555666,2024-02-07 06:00,2024-02-07 06:00:31.570,42992.85768674611,843289540373.112,13530073383.283886
2024-02-07 07:00:54.513,95.80225679835974,41824862218.896065,1908319144.9219975,2024-02-07 07:00,2024-02-07 07:00:11.226,42909.248040490886,842216376677.116,17517820595.371532
2024-02-07 08:00:26.355,95.30004433274762,41621887920.64697,1890944645.9612582,2024-02-07 08:00,2024-02-07 08:01:17.766,42864.21170418184,841441686579.3702,16891842096.034948
2024-02-07 09:00:52.391,95.34810717572685,41671507319.123344,1857504964.272942,2024-02-07 09:00,2024-02-07 09:00:38.967,42905.79050990208,842261147710.6537,16922181688.79334
2024-02-07 10:00:23.775,95.71110201754009,41883908665.02588,1886410953.2898178,2024-02-07 10:00,2024-02-07 10:00:56.705,43122.854985745675,846371080259.1997,16951948882.281933
2024-02-07 11:00:56.191,94.75862231068118,41500948976.15407,1725910464.3436265,2024-02-07 11:00,2024-02-07 11:01:07.077,42798.245423237044,839740607203.7367,16492950223.819324
